"contrast","iso1","iso2","iso1.mean.ratio","iso2.mean.ratio","Condition1(x=1)","Condition2(x=2)","before.interval","after.interval","x.value","y.value","before.prob","after.prob","before.diff","after.diff","before.pval","after.pval","before.FDR","after.FDR","before.t.points","after.t.points","prob","diff","cor","numeric.coordinates"
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID414","AT3G55630_c2",0.0115921302082493,0.0344639279222951,"SETI_ps.mock","SETI_ps.P","[1,1.7483]","(1.7483,2]",1.74830390009949,0.35767928686222,0.333333333333333,0.333333333333333,-1.421076,0.477986666666667,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.89906266666667,-0.2,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID202","AT3G55630_c2",0.00512660495256132,0.0344639279222951,"SETI_ps.mock","SETI_ps.P","[1,1.9653]","(1.9653,2]",1.96533426954262,0.0492626375754504,0.666666666666667,0,-1.25474566666667,0.0450586666666667,0.492295216935706,0.422649730810374,0.492295216935706,0.492295216935706,1,1,0.333333333333333,1.29980433333333,-0.366679142152003,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID186","AT3G55630_ID414",0.0255548120792137,0.0115921302082493,"SETI_ps.mock","SETI_ps.P","[1,1.6879]","(1.6879,2]",1.68793850867877,0.328825434635004,0.333333333333333,0.333333333333333,1.05372,-0.477986666666667,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.53170666666667,-0.2,NA
"SETI_ps.P-SETI_ps.mock","AT1G63830_JS5","AT1G63830_P4",0.0141047672090535,0.022799257329255,"SETI_ps.mock","SETI_ps.P","[1,1.1546]","(1.1546,2]",1.15455724242523,1.49016096317729,0.666666666666667,0,0.636744,-3.48305,0.625368245202091,0.0776061199244836,0.625368245202091,0.155212239848967,1,1,0.333333333333333,4.119794,0.722139649948606,NA
"SETI_ps.P-SETI_ps.mock","AT1G05710_JS2","AT1G05710_P10",0.0561494998314456,0.0158317478226766,"SETI_ps.mock","SETI_ps.P","[1,1.1305]","(1.1305,2]",1.13054819232599,0.161821533990448,0.333333333333333,0.333333333333333,-0.157253,1.047306,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.204559,0.722036799080759,NA
"SETI_ps.P-SETI_ps.mock","AT1G05710_JS2","AT1G05710_P1",0.0561494998314456,0.00323682442229687,"SETI_ps.mock","SETI_ps.P","[1,1.0545]","(1.0545,2]",1.05450454229945,0.0675613234254507,0.333333333333333,0.333333333333333,-0.071456,1.239554,0.422649730810374,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.31101,-0.2,NA
"SETI_ps.P-SETI_ps.mock","AT1G04080_c1","AT1G04080_c3",0.0440245255794437,0.0556474447429475,"SETI_ps.mock","SETI_ps.P","[1,1.1826]","(1.1826,2]",1.18256750830586,2.10868844659833,0.333333333333333,0.333333333333333,0.243819333333333,-1.091683,0.683684113654356,0.388932842943368,0.683684113654356,0.683684113654356,1,1,0.333333333333333,1.33550233333333,-0.236186129515706,NA
"SETI_ps.P-SETI_ps.mock","AT5G58140_P3","AT5G58140_c4",0.0249975737325989,0.0557210856432285,"SETI_ps.mock","SETI_ps.P","[1,1.999]","(1.999,2]",1.99895593212834,0.0249978773413035,1,0.333333333333333,-1.744551,0.00182333333333333,0.0316721754206399,0.422649730810374,0.0633443508412798,0.422649730810374,1,1,0.333333333333333,1.74637433333333,0.894403714992294,NA
"SETI_ps.P-SETI_ps.mock","AT5G58140_JC17","AT5G58140_c4",0.00211743874662802,0.0557210856432285,"SETI_ps.mock","SETI_ps.P","[1,1.9696]","(1.9696,2]",1.96961527008443,0.11645790444912,1,0.333333333333333,-3.13892,0.098364,0.00376365945756808,0.534731512510842,0.00752731891513616,0.534731512510842,1,1,0.333333333333333,3.237284,-0.449968264745918,NA
"SETI_ps.P-SETI_ps.mock","AT5G58140_JC17","AT5G58140_P3",0.00211743874662802,0.0249975737325989,"SETI_ps.mock","SETI_ps.P","[1,1.9352]","(1.9352,2]",1.93524713882732,0.11233003985218,1,0.333333333333333,-1.394369,0.0965406666666667,0.0749630970687926,0.544616851800824,0.149926194137585,0.544616851800824,1,1,0.333333333333333,1.49090966666667,-0.398110134788494,NA
"SETI_ps.P-SETI_ps.mock","AT5G58140_JC17","AT5G58140_P1",0.00211743874662802,0.081883937651436,"SETI_ps.mock","SETI_ps.P","[1,1.9898]","(1.9898,2]",1.98975593834671,0.118876946405654,1,0.333333333333333,-4.57190933333333,0.0473196666666667,0.100072038822964,0.80547045151437,0.200144077645928,0.80547045151437,1,1,0.333333333333333,4.619229,-0.378748427089708,NA
"SETI_ps.P-SETI_ps.mock","AT5G56850_P4","AT5G56850_s5",0.395427055111488,0.169145903122303,"SETI_ps.mock","SETI_ps.P","[1,1.937]","(1.937,2]",1.93701715709672,0.323476732009097,1,0.333333333333333,3.15080733333333,-0.211785666666667,0.179254096946347,0.422649730810374,0.358508193892694,0.422649730810374,1,1,0.333333333333333,3.362593,0.660288599762616,NA
"SETI_ps.P-SETI_ps.mock","AT5G56850_P4","AT5G56850_c4",0.395427055111488,0.00358156511798459,"SETI_ps.mock","SETI_ps.P","[1,1.991]","(1.991,2]",1.99102384024705,0.0461011076831728,1,0.333333333333333,5.13595,-0.0465186666666667,0.0748519817909505,0.422649730810374,0.149703963581901,0.422649730810374,1,1,0.333333333333333,5.18246866666667,-0.386806720168784,NA
"SETI_ps.P-SETI_ps.mock","AT5G56850_JS3","AT5G56850_c4",0.125099319678169,0.00358156511798459,"SETI_ps.mock","SETI_ps.P","[1,1.9722]","(1.9722,2]",1.97216707731177,0.0452239162137738,1,0.333333333333333,1.62483533333333,-0.0465186666666667,0.0570932492758396,0.422649730810374,0.114186498551679,0.422649730810374,1,1,0.333333333333333,1.671354,-0.400074627342079,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_P2","AT5G53020_P9",0.201103056811585,0.0125839551774573,"SETI_ps.mock","SETI_ps.P","[1,1.9411]","(1.9411,2]",1.94111034142729,0.102328182237178,1,0.333333333333333,1.73762566666667,-0.108731333333333,0.11315318239667,0.422649730810374,0.226306364793339,0.422649730810374,1,1,0.333333333333333,1.846357,-0.360033765215292,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS9","AT5G53020_P2",0.00904954246142602,0.201103056811585,"SETI_ps.mock","SETI_ps.P","[1,1.9569]","(1.9569,2]",1.95693823206217,0.0748252332208159,1,0.333333333333333,-1.73762566666667,0.0781923333333333,0.11315318239667,0.422649730810374,0.226306364793339,0.422649730810374,1,1,0.333333333333333,1.815818,-0.360033765215292,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS11","AT5G53020_P9",0.289683964470929,0.0125839551774573,"SETI_ps.mock","SETI_ps.P","[1,1.9584]","(1.9584,2]",1.95836820793918,0.104204653073504,1,0.333333333333333,2.50300666666667,-0.108731333333333,0.0517526777457248,0.422649730810374,0.10350535549145,0.422649730810374,1,1,0.333333333333333,2.611738,-0.404182106683221,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS11","AT5G53020_JS9",0.289683964470929,0.00904954246142602,"SETI_ps.mock","SETI_ps.P","[1,1.9697]","(1.9697,2]",1.96970697209578,0.0758236507977714,1,0.333333333333333,2.50300666666667,-0.0781923333333333,0.0517526777457248,0.422649730810374,0.10350535549145,0.422649730810374,1,1,0.333333333333333,2.581199,-0.404182106683221,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS10","AT5G53020_P2",0.0330235367883574,0.201103056811585,"SETI_ps.mock","SETI_ps.P","[1,1.859]","(1.859,2]",1.85895008217313,0.245091957497198,1,0.333333333333333,-1.73762566666667,0.285339,0.11315318239667,0.422649730810374,0.226306364793339,0.422649730810374,1,1,0.333333333333333,2.02296466666667,-0.360033765215292,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS10","AT5G53020_JS11",0.0330235367883574,0.289683964470929,"SETI_ps.mock","SETI_ps.P","[1,1.8977]","(1.8977,2]",1.89766727869823,0.256139483636474,1,0.333333333333333,-2.50300666666667,0.285339,0.0517526777457248,0.422649730810374,0.10350535549145,0.422649730810374,1,1,0.333333333333333,2.78834566666667,-0.404182106683221,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS1","AT5G53020_P9",0.189198346803595,0.0125839551774573,"SETI_ps.mock","SETI_ps.P","[1,1.9376]","(1.9376,2]",1.93763598167971,0.101950410469343,1,0.333333333333333,1.63476333333333,-0.108731333333333,0.0139386432278399,0.422649730810374,0.0278772864556798,0.422649730810374,1,1,0.333333333333333,1.74349466666667,-0.435000094018064,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS1","AT5G53020_JS9",0.189198346803595,0.00904954246142602,"SETI_ps.mock","SETI_ps.P","[1,1.9544]","(1.9544,2]",1.95435238934964,0.0746230401454901,1,0.333333333333333,1.63476333333333,-0.0781923333333333,0.0139386432278399,0.422649730810374,0.0278772864556798,0.422649730810374,1,1,0.333333333333333,1.71295566666667,-0.435000094018064,NA
"SETI_ps.P-SETI_ps.mock","AT5G53020_JS1","AT5G53020_JS10",0.189198346803595,0.0330235367883574,"SETI_ps.mock","SETI_ps.P","[1,1.8514]","(1.8514,2]",1.85139385800097,0.242935872048139,1,0.333333333333333,1.63476333333333,-0.285339,0.0139386432278399,0.422649730810374,0.0278772864556798,0.422649730810374,1,1,0.333333333333333,1.92010233333333,-0.435000094018064,NA
"SETI_ps.P-SETI_ps.mock","AT5G47430.2","AT5G47430_P4",0.0225924167906921,0.0702358115957119,"SETI_ps.mock","SETI_ps.P","[1,1.0505]","(1.0505,2]",1.05052800340215,0.115887104261572,0.333333333333333,1,0.0874473333333333,-1.64322333333333,0.422649730810374,0.0920884669575102,0.422649730810374,0.18417693391502,1,1,0.333333333333333,1.73067066666667,0.458389103178234,NA
"SETI_ps.P-SETI_ps.mock","AT5G45275_JS4","AT5G45275_P1",0.0803164043443433,0.890497566352075,"SETI_ps.mock","SETI_ps.P","[1,1.993]","(1.993,2]",1.9930289151583,0.200991610230148,1,0.333333333333333,-2.528767,0.017752,0.00399796531880351,0.962527563452854,0.00799593063760702,0.962527563452854,1,1,0.333333333333333,2.546519,-0.417367588377156,NA
"SETI_ps.P-SETI_ps.mock","AT5G39940.1","AT5G39940_ID38",0.807742937919376,0.0815680854067116,"SETI_ps.mock","SETI_ps.P","[1,1.9577]","(1.9577,2]",1.95767064655948,0.846891775295159,1,0.333333333333333,8.236938,-0.364075333333333,0.0284777854852776,0.738880883221489,0.0569555709705552,0.738880883221489,1,1,0.333333333333333,8.60101333333333,-0.421888257765886,NA
"SETI_ps.P-SETI_ps.mock","AT5G35170_c2","AT5G35170_s2",0.0086973929855803,0.034701467857191,"SETI_ps.mock","SETI_ps.P","[1,1.8999]","(1.8999,2]",1.89989816017481,0.720493007088222,1,0.333333333333333,-5.58048566666667,0.620755666666667,0.0514717644918299,0.485808436447995,0.10294352898366,0.485808436447995,1,1,0.333333333333333,6.20124133333333,0.17499898455345,NA
"SETI_ps.P-SETI_ps.mock","AT5G35170_c2","AT5G35170_c3",0.0086973929855803,0.0796179850071427,"SETI_ps.mock","SETI_ps.P","[1,1.9998]","(1.9998,2]",1.99977356148424,0.693287680191144,1,0.333333333333333,-13.5296746666667,0.00306433333333326,0.0395221299442523,0.997917079950314,0.0790442598885047,0.997917079950314,1,1,0.333333333333333,13.532739,0.108943292952847,NA
"SETI_ps.P-SETI_ps.mock","AT5G35170_ID5","AT5G35170_c2",0.0263872259269036,0.0086973929855803,"SETI_ps.mock","SETI_ps.P","[1,1.8544]","(1.8544,2]",1.85437699203557,0.732892639467453,1,0.333333333333333,4.06718933333333,-0.693226,0.0984734577725842,0.422649730810374,0.196946915545168,0.422649730810374,1,1,0.333333333333333,4.76041533333333,0.134993774257561,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_s1","AT5G20380_s3",0.00353625114063837,0.0737259438492541,"SETI_ps.mock","SETI_ps.P","[1,1.9651]","(1.9651,2]",1.96514677683603,0.0648992574343502,1,0.333333333333333,-1.83917533333333,0.066416,0.0362734058222145,0.422649730810374,0.072546811644429,0.422649730810374,1,1,0.333333333333333,1.90559133333333,-0.376353457987472,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_JS23","AT5G20380_s3",0.0234986845927596,0.0737259438492541,"SETI_ps.mock","SETI_ps.P","[1,1.953]","(1.953,2]",1.95302202923407,0.0874764266173504,1,0.333333333333333,-1.33434933333333,0.065775,0.174736952392328,0.422649730810374,0.349473904784655,0.422649730810374,1,1,0.333333333333333,1.40012433333333,0.289787457019719,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_JS22","AT5G20380_s1",0.0643393484480172,0.00353625114063837,"SETI_ps.mock","SETI_ps.P","[1,1.9602]","(1.9602,2]",1.960194591964,0.0646837482530893,1,0.333333333333333,1.602101,-0.066416,0.0867949745241327,0.422649730810374,0.173589949048265,0.422649730810374,1,1,0.333333333333333,1.668517,-0.0875025518606306,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_JS22","AT5G20380_JS23",0.0643393484480172,0.0234986845927596,"SETI_ps.mock","SETI_ps.P","[1,1.9434]","(1.9434,2]",1.94344611151713,0.0919000122307725,1,0.333333333333333,1.097275,-0.065775,0.0522484883361488,0.422649730810374,0.104496976672298,0.422649730810374,1,1,0.333333333333333,1.16305,0.890729950668039,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_JC3","AT5G20380_s3",0.0196177459039203,0.0737259438492541,"SETI_ps.mock","SETI_ps.P","[1,1.9825]","(1.9825,2]",1.98248077976806,0.032622072814693,1,0.333333333333333,-1.391405,0.024811,0.0097107957749559,0.422649730810374,0.0194215915499118,0.422649730810374,1,1,0.333333333333333,1.416216,0.910127363781289,NA
"SETI_ps.P-SETI_ps.mock","AT5G20380_JC3","AT5G20380_JS22",0.0196177459039203,0.0643393484480172,"SETI_ps.mock","SETI_ps.P","[1,1.979]","(1.979,2]",1.97895842314678,0.0341925413449047,1,0.333333333333333,-1.15433066666667,0.024811,0.249096635517954,0.422649730810374,0.422649730810374,0.422649730810374,1,1,0.333333333333333,1.17914166666667,0.283905340232428,NA
"SETI_ps.P-SETI_ps.mock","AT5G17530_ID20","AT5G17530_P4",0.00863225324776701,0.0517419568621339,"SETI_ps.mock","SETI_ps.P","[1,1.8703]","(1.8703,2]",1.87027071595173,0.267641025352123,1,0.333333333333333,-1.80490433333333,0.269053,0.0332017802789266,0.422649730810374,0.0664035605578533,0.422649730810374,1,1,0.333333333333333,2.07395733333333,-0.381053859002966,NA
"SETI_ps.P-SETI_ps.mock","AT5G17530.1","AT5G17530_ID20",0.0624067655402836,0.00863225324776701,"SETI_ps.mock","SETI_ps.P","[1,1.8785]","(1.8785,2]",1.87848574776178,0.270167457066579,1,0.333333333333333,2.22333966666667,-0.307537666666667,0.100807115877673,0.422649730810374,0.201614231755346,0.422649730810374,1,1,0.333333333333333,2.53087733333333,-0.368408426621295,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID8","AT5G06440_P5",0.0148876747090844,0.0427392359173912,"SETI_ps.mock","SETI_ps.P","[1,1.2583]","(1.2583,2]",1.25834587603668,0.403585430201036,0.333333333333333,1,0.544169333333333,-1.56219033333333,0.422649730810374,0.0620860104912212,0.422649730810374,0.124172020982442,1,1,0.333333333333333,2.10635966666667,-0.396284860377653,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID6","AT5G06440_P5",0.00744863421734286,0.0427392359173912,"SETI_ps.mock","SETI_ps.P","[1,1.1484]","(1.1484,2]",1.14841502931578,0.231852524118487,0.333333333333333,1,0.27226,-1.56219033333333,0.422649730810374,0.0620860104912212,0.422649730810374,0.124172020982442,1,1,0.333333333333333,1.83445033333333,-0.396284860377653,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID11","AT5G06440_c1",0.077060780136596,0.0432442014820263,"SETI_ps.mock","SETI_ps.P","[1,1.6858]","(1.6858,2]",1.68579052273969,1.0839931895906,1,0.333333333333333,2.28126,-1.04520766666667,0.162916590900629,0.538184524119255,0.325833181801258,0.538184524119255,1,1,0.333333333333333,3.32646766666667,-0.166688774839649,NA
"SETI_ps.P-SETI_ps.mock","AT5G06440_ID1","AT5G06440_P1",0.0362492446992979,0.0649744915421186,"SETI_ps.mock","SETI_ps.P","[1,1.8035]","(1.8035,2]",1.80349615352967,0.863949251837353,0.666666666666667,0.666666666666667,-1.38986166666667,0.339906,0.37640357849575,0.62887704068654,0.62887704068654,0.62887704068654,1,1,0.333333333333333,1.72976766666667,-0.56352472536676,NA
"SETI_ps.P-SETI_ps.mock","AT5G03320_ID4","AT5G03320_P2",0.011485526381309,0.0703345533747336,"SETI_ps.mock","SETI_ps.P","[1,1.0502]","(1.0502,2]",1.05024253882696,0.479830732396189,0.333333333333333,1,0.446324,-8.43706466666667,0.422649730810374,0.148991006848396,0.422649730810374,0.297982013696792,1,1,0.333333333333333,8.88338866666667,0.542679302277945,NA
"SETI_ps.P-SETI_ps.mock","AT4G39270_P8","AT4G39270_s1",0.0152453418313499,0.0331971459604391,"SETI_ps.mock","SETI_ps.P","[1,1.0875]","(1.0875,2]",1.08747285307833,0.2113957898225,0.333333333333333,1,0.138554666666667,-1.44541866666667,0.422649730810374,0.112203439426083,0.422649730810374,0.224406878852166,1,1,0.333333333333333,1.58397333333333,0.609467226602281,NA
"SETI_ps.P-SETI_ps.mock","AT4G39270_P10","AT4G39270_s1",0.00909492927990787,0.0331971459604391,"SETI_ps.mock","SETI_ps.P","[1,1.0999]","(1.0999,2]",1.09985930726387,0.241330154296784,0.333333333333333,1,0.21894,-1.97354466666667,0.422649730810374,0.00128873252755138,0.422649730810374,0.00257746505510276,1,1,0.333333333333333,2.19248466666667,0.447464259293081,NA
"SETI_ps.P-SETI_ps.mock","AT4G39270_ID7","AT4G39270_P7",0.004413150932631,0.0616102403717411,"SETI_ps.mock","SETI_ps.P","[1,1.9332]","(1.9332,2]",1.93315776658175,0.299796217774898,1,0.333333333333333,-4.48513166666667,0.321270666666667,0.0039640297426544,0.422649730810374,0.00792805948530879,0.422649730810374,1,1,0.333333333333333,4.80640233333333,-0.443688975657263,NA
"SETI_ps.P-SETI_ps.mock","AT4G37080_s2","AT4G37080_s3",0.0155716024735663,0.0593565763122639,"SETI_ps.mock","SETI_ps.P","[1,1.7922]","(1.7922,2]",1.79217962152697,0.223035531842179,1,0.333333333333333,-1.073213,0.281546666666667,0.116198344263637,0.422649730810374,0.232396688527275,0.422649730810374,1,1,0.333333333333333,1.35475966666667,-0.358003049677455,NA
"SETI_ps.P-SETI_ps.mock","AT4G37080_P3","AT4G37080_s2",0.880196849950951,0.0155716024735663,"SETI_ps.mock","SETI_ps.P","[1,1.9826]","(1.9826,2]",1.98261648707161,0.276652396546723,1,0.333333333333333,15.9146426666667,-0.281546666666667,0.0232732621681925,0.422649730810374,0.046546524336385,0.422649730810374,1,1,0.333333333333333,16.1961893333333,-0.427091786252672,NA
"SETI_ps.P-SETI_ps.mock","AT4G10060_ID135","AT4G10060_ID142",0.0154515887212556,0.0619287815630514,"SETI_ps.mock","SETI_ps.P","[1,1.9466]","(1.9466,2]",1.94664959580375,0.206810174346542,1,0.333333333333333,-3.08300233333333,0.173749,0.00318338372570182,0.422649730810374,0.00636676745140364,0.422649730810374,1,1,0.333333333333333,3.25675133333333,0.727435402844657,NA
"SETI_ps.P-SETI_ps.mock","AT4G02550_P5","AT4G02550_c2",0.0920820803633204,0.0173383830468246,"SETI_ps.mock","SETI_ps.P","[1,1.1585]","(1.1585,2]",1.15845649439296,0.75607326151807,0.333333333333333,1,-0.898436333333333,4.771488,0.422649730810374,0.0186895802993632,0.422649730810374,0.0373791605987264,1,1,0.333333333333333,5.66992433333333,-0.430948900777794,NA
"SETI_ps.P-SETI_ps.mock","AT4G02550_JC6","AT4G02550_P5",0.0069620326123906,0.0920820803633204,"SETI_ps.mock","SETI_ps.P","[1,1.0175]","(1.0175,2]",1.01746501727101,0.083334120328437,0.333333333333333,1,0.0798216666666667,-4.49055266666667,0.422649730810374,0.0338442440895858,0.422649730810374,0.0676884881791717,1,1,0.333333333333333,4.57037433333333,0.208289245752009,NA
"SETI_ps.P-SETI_ps.mock","AT3G59780_JC6","AT3G59780_c2",0.0278435586474158,0.00360401203826048,"SETI_ps.mock","SETI_ps.P","[1,1.1038]","(1.1038,2]",1.10377896422983,0.483369448264921,0.333333333333333,1,-0.531020666666667,4.58582233333333,0.422649730810374,0.0551040095516926,0.422649730810374,0.110208019103385,1,1,0.333333333333333,5.116843,-0.407313203342808,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID414","AT3G55630_P4",0.0115921302082493,0.0874147311984873,"SETI_ps.mock","SETI_ps.P","[1,1.8829]","(1.8829,2]",1.88291589043888,0.422022023417911,1,0.333333333333333,-3.60443466666667,0.477986666666667,0.0535553179588636,0.422649730810374,0.107110635917727,0.422649730810374,1,1,0.333333333333333,4.08242133333333,-0.402789379808951,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID414","AT3G55630_P3",0.0115921302082493,0.182574587576233,"SETI_ps.mock","SETI_ps.P","[1,1.9403]","(1.9403,2]",1.94029805756352,0.449449934207929,1,0.333333333333333,-7.52822966666667,0.477986666666667,0.0869711243870522,0.422649730810374,0.173942248774104,0.422649730810374,1,1,0.333333333333333,8.00621633333333,-0.378076601291144,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID202","AT3G55630_P4",0.00512660495256132,0.0874147311984873,"SETI_ps.mock","SETI_ps.P","[1,1.9871]","(1.9871,2]",1.98706386503685,0.0466274533138734,1,0.333333333333333,-3.43810433333333,0.0450586666666667,0.0495797545276622,0.422649730810374,0.0991595090553244,0.422649730810374,1,1,0.333333333333333,3.483163,0.683697073439798,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID202","AT3G55630_P3",0.00512660495256132,0.182574587576233,"SETI_ps.mock","SETI_ps.P","[1,1.9939]","(1.9939,2]",1.99391671092685,0.0457963972713824,1,0.333333333333333,-7.36189933333333,0.0450586666666667,0.0866954982721825,0.422649730810374,0.173390996544365,0.422649730810374,1,1,0.333333333333333,7.406958,0.63956251575831,NA
"SETI_ps.P-SETI_ps.mock","AT3G55630_ID197","AT3G55630_P3",0.160095599423786,0.182574587576233,"SETI_ps.mock","SETI_ps.P","[1,1.6894]","(1.6894,2]",1.68935752470003,2.33858789827998,0.666666666666667,0.666666666666667,-1.68717933333333,0.760287,0.59108462647816,0.326947713390385,0.59108462647816,0.59108462647816,1,1,0.333333333333333,2.44746633333333,0.75901381711063,NA
